timestamp,label,accelX,accelY,accelZ,gyroX,gyroY
240552.0,FWD,-1.9609,-0.395,12.0213,-0.004834,-0.058465
240563.0,FWD,-2.4684,0.656,10.884,-0.004183,-0.121382
240573.0,FWD,-4.3622,1.3072,15.7371,-0.006273,-0.19735
240583.0,FWD,-1.6257,-2.5546,10.8146,-0.007999,-0.277789
240593.0,FWD,-3.4141,-3.6919,14.2216,-0.010285,-0.36399
240603.0,FWD,-2.8994,-1.7645,13.0676,-0.011475,-0.445209
240613.0,FWD,-1.3527,2.1715,11.5808,-0.006032,-0.511782
240623.0,FWD,-2.2482,-0.1484,15.4211,-0.005407,-0.575806
240633.0,FWD,-4.0701,-0.8236,13.9845,-0.003842,-0.624414
240643.0,FWD,-4.1731,1.1325,11.8705,-0.005628,-0.65829
240653.0,FWD,-2.7414,1.0654,12.9526,-0.001887,-0.669297
240663.0,FWD,-1.3096,5.0733,13.6637,0.005742,-0.645594
240673.0,FWD,0.4501,2.6528,12.3756,0.007263,-0.599986
240683.0,FWD,1.4389,0.5459,16.9007,0.002883,-0.544154
240693.0,FWD,-0.431,0.6943,14.4658,0.005402,-0.483341
240703.0,FWD,-1.1468,2.9928,13.5608,-0.000418,-0.425684
240713.0,FWD,1.0846,1.075,9.9144,-0.002622,-0.36016
240722.0,FWD,-0.3184,3.0047,9.0501,-0.000601,-0.294897
240733.0,FWD,-1.6544,3.2394,9.1482,-0.001809,-0.260486
240743.0,FWD,-3.2777,2.5546,8.5066,-0.00528,-0.274153
240753.0,FWD,-3.2777,1.9154,9.0501,-0.005339,-0.289616
240763.0,FWD,-6.6008,1.8723,7.1108,-0.006932,-0.268892
240773.0,FWD,-8.1044,4.1348,11.6047,-0.006021,-0.168804
240783.0,FWD,-9.5313,4.0007,10.5752,-0.008064,0.018172
240793.0,FWD,-10.8266,1.1349,11.3437,-0.005647,0.215716
240803.0,FWD,-12.639,2.162,19.5558,-0.00478,0.406792
240813.0,FWD,-14.9422,2.4325,16.8839,-0.00382,0.60314
240823.0,FWD,-15.8903,-2.7892,13.8816,-0.008648,0.691577
240833.0,FWD,-16.1728,-0.1077,13.3668,-0.009099,0.606713
240843.0,FWD,-11.3964,-2.4325,13.9175,-0.011006,0.389337
240852.0,FWD,-12.0333,-0.0359,14.0324,-0.011731,0.101762
240863.0,FWD,-8.8394,1.7861,14.9997,-0.011193,-0.200295
240873.0,FWD,-8.157,2.0758,13.0628,-0.007352,-0.451641
240883.0,FWD,-8.5856,1.7382,15.093,-0.011952,-0.62218
240893.0,FWD,-8.2025,4.5729,8.3606,-0.013075,-0.704627
240903.0,FWD,-5.4755,4.2306,11.7579,-0.007418,-0.725445
240913.0,FWD,-6.2968,2.7581,5.2337,-0.004865,-0.699306
240923.0,FWD,-6.9192,1.3647,12.6869,-0.013001,-0.651908
240933.0,FWD,-6.1651,1.8962,11.7172,-0.009597,-0.598056
240943.0,FWD,-2.7174,1.6568,14.7267,-0.015135,-0.516656
240953.0,FWD,-3.9145,1.9178,13.3213,-0.020524,-0.393501
240963.0,FWD,-4.0677,0.7326,13.6446,-0.023663,-0.26945
240973.0,FWD,-3.6655,2.7797,14.2647,-0.020898,-0.170742
240983.0,FWD,-3.9193,5.0398,11.6238,-0.01746,-0.081277
240993.0,FWD,-5.0446,3.8427,11.8106,-0.016469,0.030211
241003.0,FWD,-4.4628,1.4581,8.3462,-0.021112,0.155321
241013.0,FWD,-4.7357,1.9465,15.5072,-0.024133,0.271449
241024.0,FWD,-5.4516,0.8045,10.9607,-0.023939,0.380287
241033.0,FWD,-2.1213,-0.7159,11.1761,-0.018987,0.46336
241043.0,FWD,-4.5825,1.7071,10.307,-0.019449,0.491234
241053.0,FWD,-5.138,1.7717,12.7683,-0.017154,0.495735
241063.0,FWD,-4.197,2.229,14.6046,-0.025816,0.501306
241073.0,FWD,-5.1858,-0.0742,9.3494,-0.024859,0.499102
241083.0,FWD,-4.5538,3.2274,13.283,-0.023134,0.473464
241093.0,FWD,-4.0989,5.1858,11.9566,-0.021061,0.437925
241103.0,FWD,-3.5865,4.0725,14.3341,-0.018657,0.401127
241113.0,FWD,-3.6799,3.6751,10.1538,-0.014335,0.358205
241123.0,FWD,-4.2832,2.8922,11.6693,-0.01674,0.298874
241133.0,FWD,-4.0582,2.7509,10.7117,-0.013335,0.244214
241143.0,FWD,-3.9911,0.6728,17.5423,-0.014554,0.172668
241154.0,FWD,-4.276,1.2833,13.2136,-0.01409,0.095392
241163.0,FWD,-1.2617,2.5259,10.1562,-0.012334,0.030268
241173.0,FWD,-1.7286,1.9632,16.1968,-0.013967,-0.021991
241183.0,FWD,-3.4596,2.4876,14.4777,-0.011169,-0.076908
241193.0,FWD,-4.1635,3.4692,10.4267,-0.011809,-0.130222
241203.0,FWD,-4.3598,3.3136,8.9543,-0.008964,-0.173565
241213.0,FWD,-4.4891,-0.9337,12.6821,-0.007167,-0.220018
241223.0,FWD,-3.0263,2.0135,15.7802,-0.005836,-0.258086
241233.0,FWD,-1.8459,3.0263,16.2471,-0.003865,-0.256884
241243.0,FWD,-1.2522,3.4812,17.3699,-0.003301,-0.214248
241253.0,FWD,-0.7566,2.8252,11.3916,-0.006687,-0.132336
241263.0,FWD,0.8978,3.541,7.3837,-0.014565,-0.034458
241273.0,FWD,0.577,1.4916,10.2496,-0.012394,0.077792
241283.0,FWD,-3.7565,0.826,12.1697,-0.00762,0.215288
241293.0,FWD,-2.8898,2.5714,11.3174,-0.002628,0.366961
241303.0,FWD,-3.4117,1.3001,10.5872,0.00046,0.506471
241313.0,FWD,-5.2744,4.4436,11.3725,0.005222,0.648669
241323.0,FWD,-6.1459,5.5713,11.5017,0.006526,0.740418
241333.0,FWD,-5.4492,2.6552,15.1721,0.004852,0.769105
241343.0,FWD,-9.8138,0.6776,15.3253,0.004099,0.859682
241353.0,FWD,-13.0125,-0.6752,8.679,0.006374,1.03761
241362.0,FWD,-14.1425,-3.2801,11.1905,0.007288,1.226477
241373.0,FWD,-10.7141,-4.2545,17.2478,0.00397,1.358225
241383.0,FWD,-13.1681,-1.8747,16.5822,0.000515,1.362634
241393.0,FWD,-10.8745,-1.7621,14.0372,0.000203,1.197331
241403.0,FWD,-12.4977,-2.8754,10.726,-0.001219,0.903345
241413.0,FWD,-10.1299,-1.8483,13.7595,-0.00225,0.587952
241423.0,FWD,-7.9775,-1.5203,9.9359,0.006411,0.298759
241433.0,FWD,-7.1802,0.3017,11.0373,0.005506,0.044115
241443.0,FWD,-6.505,1.5419,11.8537,0.001904,-0.132953
241453.0,FWD,-3.4836,4.8483,10.173,-0.000977,-0.263683
241463.0,FWD,-5.442,4.2234,8.4539,-0.001844,-0.366721
241473.0,FWD,-5.5378,3.5314,13.228,-0.000458,-0.456134
241483.0,FWD,-6.4476,-1.1732,14.9901,0.000384,-0.538428
241492.0,FWD,-7.5489,-0.8116,14.0372,0.001324,-0.620305
241503.0,FWD,-7.5417,2.7725,12.1985,0.006499,-0.709202
241513.0,FWD,-5.3439,2.296,10.3262,0.008614,-0.794389
241523.0,FWD,-6.505,6.2321,8.5832,0.009986,-0.832694
241533.0,FWD,-6.1172,6.4643,10.1251,0.006341,-0.798908
241543.0,FWD,-5.4348,5.0949,11.5089,0.00124,-0.711499
241553.0,FWD,-3.4644,6.1363,15.0835,0.003661,-0.603254
241563.0,FWD,-4.7645,2.9592,13.8145,0.003146,-0.483883
241573.0,FWD,-6.0549,-0.3112,16.441,0.00364,-0.374957
241583.0,FWD,-5.8275,0.3567,12.4786,0.000838,-0.289521
241593.0,FWD,-2.7581,2.1117,15.627,0.002113,-0.203746
241603.0,FWD,-3.9241,0.6943,14.8512,-6.4e-05,-0.124734
241613.0,FWD,-6.2968,2.8084,13.5153,-0.008521,-0.052038
241623.0,FWD,-7.0294,0.2059,10.4627,-0.007292,0.007398
241633.0,FWD,-5.4444,-0.407,11.8417,-0.003538,0.055
241643.0,FWD,-6.7253,-0.4908,17.2861,-0.004958,0.088285
241653.0,FWD,-8.6694,-0.6225,18.2199,0.001047,0.088959
241662.0,FWD,-6.7301,0.917,14.2982,0.004466,0.060774
241673.0,FWD,-5.5019,2.3343,14.3054,-0.001539,0.019894
241683.0,FWD,-4.2641,1.822,5.8945,-0.004105,-0.019472
241693.0,FWD,-2.818,2.557,6.8019,0.002262,-0.064341
241703.0,FWD,-2.0997,0.2035,12.1745,-0.001117,-0.111961
241713.0,FWD,-2.8539,1.5419,13.046,-0.000144,-0.174252
241723.0,FWD,-4.9273,2.5235,13.4243,-0.004054,-0.230959
241733.0,FWD,-5.023,-0.3472,14.3413,-0.006703,-0.293112
241743.0,FWD,-3.7086,-0.0814,10.3501,-0.01186,-0.348643
241753.0,FWD,-2.988,0.9481,13.0364,-0.01087,-0.397811
241763.0,FWD,-1.2785,2.6671,8.7676,-0.012849,-0.448923
241773.0,FWD,-1.0678,3.9217,13.3525,-0.009635,-0.466524
241783.0,FWD,-1.6544,2.1835,16.6948,-0.012927,-0.453265
241793.0,FWD,-0.4477,2.9473,14.0348,-0.014174,-0.426404
241803.0,FWD,-0.6895,0.9912,11.5568,-0.019383,-0.400652
241813.0,FWD,-0.1101,1.0008,12.572,-0.015928,-0.35511
241823.0,FWD,0.1269,1.9513,16.994,-0.013698,-0.246358
241833.0,FWD,-2.2051,5.1044,17.4992,-0.012393,-0.089383
241843.0,FWD,-1.8076,2.162,14.8919,-0.008365,0.107022
241853.0,FWD,-1.0894,4.5274,16.4817,-0.008073,0.297615
241863.0,FWD,-4.5155,3.3375,14.8105,-0.006614,0.421523
241873.0,FWD,-6.1842,-3.225,13.5464,-0.011043,0.529231
241883.0,FWD,-9.4308,-1.2641,13.2399,-0.012614,0.696827
241893.0,FWD,-10.3932,3.7038,11.4946,-0.010141,0.986146
241903.0,FWD,-8.6933,7.829,11.6669,-0.015196,1.391121
241913.0,FWD,-12.9957,6.9623,13.6637,-0.017962,1.68174
241923.0,FWD,-15.876,2.8754,15.8664,-0.022839,1.69872
241933.0,FWD,-15.2487,-1.6568,17.8224,-0.020079,1.50036
241943.0,FWD,-15.0236,0.3663,13.1442,-0.018244,1.188883
241953.0,FWD,-11.9949,2.5355,15.7826,-0.019494,0.828053
241963.0,FWD,-10.5704,0.4669,11.1642,-0.01655,0.455453
241973.0,FWD,-8.7867,1.64,9.9455,-0.017446,0.119109
241983.0,FWD,-6.6008,2.727,10.1993,-0.022746,-0.13595
